,text_new,label
8820,"Rain would mainly have fallen during the summer, when convection storms flooded the landscape. ",0
8821,"The climate would thus also have been very seasonal, with a long dry season and a short wet season. ",0
8822,"In such conditions, horned dinosaurs would have been dependent on oxbow lakes for a continuous supply of water and food â the main river channels tending to run dry earlier â and perished in them during severe droughts when the animals concentrated around the last watering holes, causing bone beds to form.  ",1
8823,The brown paleosol in which the horned dinosaurs were found â a mixture of clay and coalified wood fragments â resembles that of modern seasonally dry swamps. ,0
8824,The surrounding vegetation might have consisted of about 25 m (80 ft) high conifer trees.  ,1
8825,"Achelousaurus ate much smaller plants, though: a 2013 study determined that ceratopsid herbivores on Laramidia were restricted to feeding on vegetation with a height of 1 m (3.5 ft) or lower.  More or less contemporary dinosaur genera of the area included Prosaurolophus, Scolosaurus, Hypacrosaurus, Einiosaurus and tyrannosaurids of uncertain classification. ",1
8826,"As proven by tooth marks, horned dinosaur fossils in the Landslide Butte Field Area had been scavenged by a large theropod predator, which Rogers suggested were Albertosaurus.  ",1
8827,"The exact composition of the fauna Achelousaurus was part of is uncertain, as its fossils have not been discovered in direct association with other taxa. ",0
8828,Its intermediate anagenetic position suggests that Achelousaurus shared its habitat with forms roughly found in the middle or at the end of the time range of its formation. ,0
8829,"As with horned dinosaurs, Horner assumed he had found transitional taxa in other dinosaur groups of the Two Medicine Formation. ",0
8830,One of these was a form in between Lambeosaurus and Hypacrosaurus;  in 1994 he would name it Hypacrosaurus ,1
8831,"Today, Hypacrosaurus stebingeri is no longer seen as having evolved through anagenesis because autapomorphies of the species have been identified.  ",1
8832,Horner saw some pachycephalosaur skulls as indicative for a taxon in between Stegoceras and Pachycephalosaurus;  these have not been consistently referred to a new genus. ,1
8833,"Finally, Horner thought there was a taxon present that was transitional between Daspletosaurus and Tyrannosaurus.  ",1
8834,"In 2017, tyrannosaurid remains from the Two Medicine Formation were named as a new species of Daspletosaurus: ",0
8835,"The 2017 study considered it plausible that D. horneri was a direct descendant of D. torosus in a process of anagenesis, but rejected the possibility that D. horneri was the ancestor of Tyrannosaurus.  ",1
8836,Other ceratopsians from the Two Medicine Formation include Einiosaurus and Stellasaurus. ,0
8837,"In addition, remains of other indeterminate and dubious centrosaurines, including Brachyceratops, are known from the formation and though they may represent younger stages of the three valid genera, this is not possible to demonstrate.   ",1
8838,"Whereas Horner assumed that Einiosaurus and Achelousaurus were separate in time, in 2010 Donald M. Henderson considered it possible that at least their descendants or ancestors were overlapping or sympatric and thus would have competed for food sources unless there had been niche partitioning. ",0
8839,The skull of Achelousaurus was more than twice as strong than that of Einiosaurus in its bending strength and torsion resistance. ,0
8840,This might have indicated a difference in diet to avoid competition. ,0
8841,"The bite strength of Achelousaurus, measured as an ultimate tensile strength, was 30.5 newtons per square millimeter (N/mm2) at the maxillary tooth row and 18 N/mm2 at the beak.  Wilson and colleagues found that since the Two Medicine centrosaurines were separated stratigraphically, they were therefore possibly not contemporaneous.  ",1
8842,"The indeterminate specimen TMP 2002.76.1 is from the Dinosaur Park Formation and, if it belongs to Achelousaurus, the genus would be the stratigraphically oldest known pachyrhinosaurine taxon.  Achelousaurus would then also be the only Campanian ceratopsid known from more than one formation. ",1
8843,"Both animals occur right below the marine shales of the Bearpaw Formation, but due to longitudinal differences, TMP 2002.76.1 is about 500,000 years older than the Achelousaurus fossils from the Two Medicine Formation.[35Acrocanthosaurus (/ËÃ¦kroÊËkÃ¦nÎ ̧ÉËsÉËrÉs/ ak-ro-KAN-thÉ-SAWR-És; meaning ""high-spined lizard"") is a genus of theropod dinosaur that existed in what is now North America during the Aptian and early Albian stages of the Early Cretaceous. ",0
8844,"Like most dinosaur genera, Acrocanthosaurus contains only a single species, A. atokensis. ",0
8845,"Its fossil remains are found mainly in the U.S. states of Oklahoma, Texas, and Wyoming, although teeth attributed to Acrocanthosaurus have been found as far east as Maryland, suggesting a continent wide range. ",0
8846,"As the name suggests, it is best known for the high neural spines on many of its vertebrae, which most likely supported a ridge of muscle over the animal's neck, back, and hips.  ",1
8847,"Acrocanthosaurus was one of the largest theropods, reaching 11.5 meters (38 ft) in length, and weighing up to 6.2 metric tons (6.8 short tons).  ",1
8848,"Large theropod footprints discovered in Texas may have been made by Acrocanthosaurus, although there is no direct association with skeletal remains. ",0
8849,"Recent discoveries have elucidated many details of its anatomy, allowing for specialized studies focusing on its brain structure and forelimb function. ",0
8850,"Acrocanthosaurus was the largest theropod in its ecosystem and likely an apex predator which preyed on sauropods, ornithopods, and ankylosaurs. ",0
8851,"Acrocanthosaurus is named after its tall neural spines, from the Greek ÉÎoÏÉ/akra ('high'), ÉÎoÉÎ1⁄2Î ̧É/akantha ('thorn' or 'spine') and ÏÉÊÏÎ¿Ï/sauros (' lizard').  ",1
8852,"There is one named species (A. atokensis), which is named after Atoka County in Oklahoma, where the original specimens were found. ",0
8853,The name was coined in 1950 by American paleontologists J. Willis Stovall and Wann Langston Jr.[1 ,0
8854,"Langston had proposed the name ""Acracanthus atokaensis"" for the genus and species in his unpublished 1947 master's thesis,   but the name was changed to Acrocanthosaurus atokensis for formal publication. ",1
8855,"The holotype and paratype (OMNH 10146 and OMNH 10147), discovered in the early 1940s and described at the same time in 1950, consist of two partial skeletons and a piece of skull material from the Antlers Formation in Oklahoma.  ",1
8856,"The first (SMU 74646) is a partial skeleton, missing most of the skull, recovered from the Twin Mountains Formation of Texas and currently part of the Fort Worth Museum of Science and History collection.  ",1
8857,"An even more complete skeleton (NCSM 14345, nicknamed ""Fran"") was recovered from the Antlers Formation of Oklahoma by Cephis Hall and Sid Love, prepared by the Black Hills Institute in South Dakota, and is now housed at the North Carolina Museum of Natural Sciences in Raleigh. ",0
8858,This specimen is the largest and includes the only known complete skull and forelimb.  ,1
8859,"Skeletal elements of OMNH 10147 are almost the same size as comparable bones in NCSM 14345, indicating an animal of roughly the same size, while the holotype and SMU 74646 are significantly smaller.  ",1
8860,"The presence of Acrocanthosaurus in the Cloverly Formation was established in 2012 with the description of another partial skeleton, UM 20796. ",0
8861,"This specimen, consisting of parts of two vertebrae, partial pubic bones, a femur, a partial fibula, and fragments, represents a juvenile animal. ",0
8862,"It came from a bonebed in the Bighorn Basin of north-central Wyoming, and was found near the shoulder blade of a Sauroposeidon. ",0
8863,"An assortment of other fragmentary theropod remains from the formation may also belong to Acrocanthosaurus, which may be the only large theropod in the Cloverly Formation.  Acrocanthosaurus may be known from less complete remains outside of Oklahoma, Texas, and Wyoming. ",1
8864,"A tooth from southern Arizona has been referred to the genus,  and matching tooth marks have been found in sauropod bones from the same area.  Several teeth from the Arundel Formation of Maryland have been described as almost identical to those of Acrocanthosaurus and may represent an eastern representative of the genus.  ",1
8865,"Many other teeth and bones from various geologic formations throughout the western United States have also been referred to Acrocanthosaurus, but most of these have been misidentified;  there is, however, some disagreement with this assessment regarding fossils from the Cloverly Formation.  ",1
8866,"The largest known specimen (NCSM 14345) is estimated to have measured 11.5 m (38 ft)  from snout to tail tip and weighed 5.7 to 6.2 metric tons (6.3 to 6.8 short tons),   with an upper maximum weight of 7.25 metric tons (7.99 short tons) within the realm of possibility for this specimen.  ",1
8867,Its skull alone was nearly 1.3 m (4.3 ft) in length.  ,1
8868,"The skull of Acrocanthosaurus, like most other allosauroids, was long, low and narrow. ",0
8869,"The weight-reducing opening in front of the eye socket (antorbital fenestra) was quite large, more than a quarter of the length of the skull and two-thirds of its height. ",0
8870,The outside surface of the maxilla (upper jaw bone) and the upper surface of the nasal bone on the roof of the snout were not nearly as rough-textured as those of Giganotosaurus or Carcharodontosaurus. ,0
8871,"Long, low ridges arose from the nasal bones, running along each side of the snout from the nostril back to the eye, where they continued onto the lacrimal bones.  ",1
8872,"Unlike Allosaurus, there was no prominent crest on the lacrimal bone in front of the eye. ",0
8873,"The lacrimal and postorbital bones met to form a thick brow over the eye, as seen in carcharodontosaurids and the unrelated abelisaurids. ",0
8874,"Nineteen curved, serrated teeth lined each side of the upper jaw, but a tooth count for the lower jaw has not been published. ",0
8875,Acrocanthosaurus teeth were wider than those of Carcharodontosaurus and did not have the wrinkled texture that characterized the carcharodontosaurids. ,0
8876,"The dentary (tooth-bearing lower jaw bone) was squared off at the front edge, as in Giganotosaurus, and shallow, while the rest of the jaw behind it became very deep. ",0
8877,"Acrocanthosaurus and Giganotosaurus shared a thick horizontal ridge on the outside surface of the surangular bone of the lower jaw, underneath the articulation with the skull.  The most notable feature of Acrocanthosaurus was its row of tall neural spines, located on the vertebrae of the neck, back, hips and upper tail, which could be more than 2.5 times the height of the vertebrae from which they extended.  ",1
8878,"Other dinosaurs also had high spines on the back, sometimes much higher than those of Acrocanthosaurus. ",0
8879,"(6.6 ft) tall, about 11 times taller than the bodies of its vertebrae.  ",1
8880,"The lower spines of Acrocanthosaurus had attachments for powerful muscles like those of modern bison, probably forming a tall, thick ridge down its back.  ",1
8881,"The function of the spines remains unknown, although they may have been involved in communication, fat storage, muscle or temperature control. ",0
8882,"All of its cervical (neck) and dorsal (back) vertebrae had prominent depressions (pleurocoels) on the sides, while the caudal (tail) vertebrae bore smaller ones. ",0
8883,"Acrocanthosaurus was bipedal, with a long, heavy tail counterbalancing the head and body, maintaining its center of gravity over its hips. ",0
8884,Its forelimbs were relatively shorter and more robust than those of Allosaurus but were otherwise similar: each hand bore three clawed digits. ,0
8885,"Unlike many smaller fast-running dinosaurs, its femur was longer than its tibia and metatarsals,   suggesting that Acrocanthosaurus was not a fast runner.  ",1
8886,"Unsurprisingly, the hind leg bones of Acrocanthosaurus were proportionally more robust than its smaller relative Allosaurus. ",0
8887,"Its feet had four digits each, although as is typical for theropods, the first was much smaller than the rest and did not make contact with the ground.   Acrocanthosaurus is classified in the superfamily Allosauroidea within the infraorder Tetanurae. ",1
8888,"This superfamily is characterized by paired ridges on the nasal and lacrimal bones on top of the snout and tall neural spines on the neck vertebrae, among other features.  ",1
8889,"It was originally placed in the family Allosauridae with Allosaurus,  an arrangement also supported by studies as late as 2000.  Most studies have found it to be a member of the related family Carcharodontosauridae.    ",1
8890,"At the time of its discovery, Acrocanthosaurus and most other large theropods were known from only fragmentary remains, leading to highly variable classifications for this genus. ",0
8891,"J. Willis Stovall and Wann Langston Jr. first assigned it to the ""Antrodemidae"", the equivalent of Allosauridae, but it was transferred to the taxonomic wastebasket Megalosauridae by Alfred Sherwood Romer in 1956.  To other authors, the long spines on its vertebrae suggested a relationship with Spinosaurus.   ",1
8892,"This interpretation of Acrocanthosaurus as a spinosaurid persisted into the 1980s,  and was repeated in the semi-technical dinosaur books of the time.   ",1
8893,"Tall spined vertebrae from the Early Cretaceous of England were once considered to be very similar to those of Acrocanthosaurus,  and in 1988 Gregory S. Paul named them as a second species of the genus, A. altispinax.  ",1
8894,"These bones were originally assigned to Altispinax, an English theropod otherwise known only from teeth, and this assignment led to at least one author proposing that Altispinax itself was a synonym of Acrocanthosaurus.  ",1
8895,"These vertebrae were later assigned to the new genus Becklespinax, separate from both Acrocanthosaurus and Altispinax.[27 ",0
8896,"] Most cladistic analyses including  Acrocanthosaurus have found it to be a carcharodontosaurid, usually in a basal position relative to the African Carcharodontosaurus and Giganotosaurus from South America.    ",1
8897,"It has often been considered the sister taxon to the equally basal Eocarcharia, also from Africa. ",0
8898,"Neovenator, discovered in England, is often considered an even more basal carcharodontosaurid, or as a basal member of a sister group called Neovenatoridae.   ",1
8899,This suggests that the family originated in Europe and then dispersed into the southern continents (at the time united as the supercontinent Gondwana). ,0
8900,"If Acrocanthosaurus was a carcharodontosaurid, then dispersal would also have occurred into North America.  ",1
8901,"All known carcharodontosaurids lived during the early-to-middle Cretaceous Period. The following cladogram after Novas et al., 2013, shows the placement of Acrocanthosaurus within Carcharodontosauridae.  ",1
8902,"From the bone features of the holotype OMNH 10146 and NCSM 14345, it is estimated that Acrocanthosaurus required at least 12 years to fully grow. ",0
8903,"This number may have been much higher because in the process of bones remodeling and the growth of the medullary cavity, some Harris lines were lost. ",0
8904,"If accounting for these lines, Acrocanthosaurus needed 18â24 years to be mature.  Like those of most other non-avian theropods, Acrocanthosaurus forelimbs did not make contact with the ground and were not used for locomotion; instead, they served a predatory function. ",1
8905,The discovery of a complete forelimb (NCSM 14345) allowed the first analysis of the function and range of motion of the forelimb in Acrocanthosaurus.  ,1
8906,The study examined the bone surfaces which would have articulated with other bones to determine how far the joints could move without dislocating. ,0
8907,"In many of the joints, the bones did not fit together exactly, indicating the presence of a considerable amount of cartilage in the joints, as is seen in many living archosaurs. ",0
8908,"Among other findings, the study suggested that, in a resting position, the forelimbs would have hung from the shoulders with the humerus angled backward slightly, the elbow bent, and the claws facing medially (inwards). The shoulder of Acrocanthosaurus was limited in its range of motion compared to that of humans. ",1
8909,"The arm could not swing in a complete circle, but could retract (swing backward) 109Â° from the vertical, so that the humerus could actually be angled slightly upwards. ",0
8910,Protraction (swinging forward) was limited to only 24Â° past the vertical. ,0
8911,The arm was unable to reach a vertical position when adducting (swinging downwards) but could abduct (swing upwards) to 9Â° above horizontal. ,0
8912,"Movement at the elbow was also limited compared to humans, with a total range of motion of only 57Â°. ",0
8913,"The arm could not completely extend (straighten), nor could it flex (bend) very far, with the humerus unable even to form a right angle with the forearm. ",0
8914,The radius and ulna (forearm bones) locked together so that there was no possibility of pronation or supination (twisting) as in human forearms.  ,1
8915,"None of the carpals (wrist bones) fit together precisely, suggesting the presence of a large amount of cartilage in the wrist, which would have stiffened it. ",0
8916,All of the digits were able to hyperextend (bend backward) until they nearly touched the wrist. ,0
8917,"When flexed, the middle digit would converge towards the first digit, while the third digit would twist inwards. ",0
8918,"The first digit of the hand bore the largest claw, which was permanently flexed so that it curved back towards the underside of the hand. ",0
8919,"Likewise, the middle claw may have been permanently flexed, while the third claw, also the smallest, was able to both flex and extend.  ",1
8920,"After determining the ranges of motion in the joints of the forelimb, the study went on to hypothesize about the predatory habits of Acrocanthosaurus. ",0
8921,"The forelimbs could not swing forward very far, unable even to scratch the animal's own neck. ",0
8922,"Therefore, they were not likely to have been used in the initial capture of prey and Acrocanthosaurus probably led with its mouth when hunting. ",0
8923,"On the other hand, the forelimbs were able to retract towards the body very strongly. ",0
8924,"Once prey had been seized in the jaws, the heavily muscled forelimbs may have retracted, holding the prey tightly against the body and preventing escape. ",0
8925,"As the prey animal attempted to pull away, it would only have been further impaled on the permanently flexed claws of the first two digits. ",0
8926,The extreme hyperextensibility of the digits may have been an adaptation allowing Acrocanthosaurus to hold struggling prey without fear of dislocation. ,0
8927,"Once the prey was trapped against the body, Acrocanthosaurus may have dispatched it with its jaws. ",0
8928,"Another possibility is that Acrocanthosaurus held its prey in its jaws, while repeatedly retracting its forelimbs, tearing large gashes with its claws.  Other less probable theories have suggested the forelimb range of motion being able to grasp onto the side of a sauropod and clinging on to topple the sauropods of smaller stature, though this is unlikely due to Acrocanthosaurus having a rather robust leg structure compared to other similarly structured theropods. ",1
8929,"In 2005, scientists reconstructed an endocast (replica) of an Acrocanthosaurus cranial cavity using computed tomography (CT scanning) to analyze the spaces within the holotype braincase (OMNH 10146). ",0
8930,"In life, much of this space would have been filled with the meninges and cerebrospinal fluid, in addition to the brain itself. ",0
8931,"However, the general features of the brain and cranial nerves could be determined from the endocast and compared to other theropods for which endocasts have been created. ",0
8932,"While the brain is similar to many theropods, it is most similar to that of allosauroids. ",0
8933,"It most resembles the brains of Carcharodontosaurus and Giganotosaurus rather than those of Allosaurus or Sinraptor, providing support for the hypothesis that Acrocanthosaurus was a carcharodontosaurid.  ",1
8934,"The brain was slightly sigmoidal (S-shaped), without much expansion of the cerebral hemispheres, more like a crocodile than a bird. ",0
8935,This is in keeping with the overall conservatism of non-coelurosaurian theropod brains. ,0
8936,"Acrocanthosaurus had large and bulbous olfactory bulbs, indicating a good sense of smell. ",0
8937,"Reconstructing the semicircular canals of the ear, which control balance, shows that the head was held at a 25Â° angle below horizontal. ",0
8938,"This was determined by orienting the endocast so that the lateral semicircular canal was parallel to the ground, as it usually is when an animal is in an alert posture.  ",1
8939,"The Glen Rose Formation of central Texas preserves many dinosaur footprints, including large, three-toed theropod prints. ",0
8940,"The most famous of these trackways was discovered along the Paluxy River in Dinosaur Valley State Park, a section of which is now on exhibit in the American Museum of Natural History in New York City,  although several other sites around the state have been described in the literature.   ",1
8941,"It is impossible to say what animal made the prints, since no fossil bones have been associated with the trackways. ",0
8942,"However, scientists have long considered it likely that the footprints belong to Acrocanthosaurus.  ",1
8943,A 2001 study compared the Glen Rose footprints to the feet of various large theropods but could not confidently assign them to any particular genus. ,0
8944,"However, the study noted that the tracks were within the ranges of size and shape expected for Acrocanthosaurus. ",0
8945,"Because the Glen Rose Formation is close to the Antlers and Twin Mountains Formations in both geographical location and geological age, and the only large theropod known from those formations is Acrocanthosaurus, the study concluded that Acrocanthosaurus was most likely to have made the tracks.  ",1
8946,The famous Glen Rose trackway on display in New York City includes theropod footprints belonging to several individuals which moved in the same direction as up to twelve sauropod dinosaurs. ,0
8947,"The theropod prints are sometimes found on top of the sauropod footprints, indicating that they were formed later. ",0
8948,This has been put forth as evidence that a small pack of Acrocanthosaurus was stalking a herd of sauropods.  ,1
8949,"While interesting and plausible, this hypothesis is difficult to prove and other explanations exist. ",0
8950,"For example, several solitary theropods may have moved through in the same direction at different times after the sauropods had passed, creating the appearance of a pack stalking its prey. ",0
8951,"The same can be said for the purported ""herd"" of sauropods, who also may or may not have been moving as a group.  ",1
8952,"At a point where it crosses the path of one of the sauropods, one of the theropod trackways is missing a footprint, which has been cited as evidence of an attack.  ",1
8953,"However, other scientists doubt the validity of this interpretation because the sauropod did not change gait, as would be expected if a large predator were hanging onto its side.  ",1
8954,The skull of the Acrocanthosaurus atokensis holotype shows light exostotic material on the squamosal. ,0
8955,The neural spine of the eleventh vertebra was fractured and healed while the neural spine of its third tail vertebra had an unusual hook-like structure.  ,1
8956,"Definite Acrocanthosaurus fossils have been found in the Twin Mountains Formation of northern Texas, the Antlers Formation of southern Oklahoma, and the Cloverly Formation of north-central Wyoming and possibly even the Arundel Formation in Maryland. ",0
8957,"These geological formations have not been dated radiometrically, but scientists have used biostratigraphy to estimate their age. ",0
8958,"Based on changes in ammonite taxa, the boundary between the Aptian and Albian stages of the Early Cretaceous has been located within the Glen Rose Formation of Texas, which may contain Acrocanthosaurus footprints and lies just above the Twin Mountains Formation. ",0
8959,"This indicates that the Twin Mountains Formation lies entirely within the Aptian stage, which lasted from 125 to 112 million years ago.  ",1
8960,"The Antlers Formation contains fossils of Deinonychus and Tenontosaurus, two dinosaur genera also found in the Cloverly Formation, which has been radiometrically dated to the Aptian and Albian stages, suggesting a similar age for the Antlers.  ",1
8961,"Therefore, Acrocanthosaurus most likely existed between 125 and 100 million years ago.  ",1
8962,"During this time, the area preserved in the Twin Mountains and Antlers formations was a large floodplain that drained into a shallow inland sea. ",0
8963,"A few million years later, this sea would expand to the north, becoming the Western Interior Seaway and dividing North America in two for nearly the entire Late Cretaceous. ",0
8964,"The Glen Rose Formation represents a coastal environment, with possible Acrocanthosaurus tracks preserved in mudflats along the ancient shoreline. ",0
8965,"As Acrocanthosaurus was a large predator, it is expected that it had an extensive home range and lived in many different environments in the area.  ",1
8966,"Potential prey animals include sauropods like Astrodon  or possibly even the enormous Sauroposeidon,  as well as large ornithopods like Tenontosaurus.  ",1
8967,"The smaller theropod Deinonychus also prowled the area but at 3 m (10 ft) in length, most likely provided only minimal competition, or even food, for Acrocanthosaurus.[42      Albertosaurus (/Ã¦lËbÉËrtÉËsÉËrÉs/; meaning ""Alberta lizard"") is a genus of tyrannosaurid theropod dinosaurs that lived in western North America during the Late Cretaceous Period, about 70 million years ago. ",0
8968,"The type species, A. sarcophagus, was apparently restricted in range to the modern-day Canadian province of Alberta, after which the genus is named, although an indeterminate species (""cf. ",0
8969,"Albertosaurus sp."") has been discovered in the Corral de Enmedio and Packard Formations in Mexico.  ",1
8970,"Scientists disagree on the content of the genus, with some recognizing Gorgosaurus libratus as a second species. ",0
8971,"As a tyrannosaurid, Albertosaurus was a bipedal predator with tiny, two-fingered hands and a massive head that had dozens of large, sharp teeth. ",0
8972,It may have been at the top of the food chain in its local ecosystem. ,0
8973,"While Albertosaurus was large for a theropod, it was much smaller than its larger and more famous relative Tyrannosaurus rex, growing 9 to 10 m (30 to 33 ft) and possibly weighing 2.5 tonnes (2.8 short tons) or less. ",0
8974,"Since the first discovery in 1884, fossils of more than 30 individuals have been recovered, providing scientists with a more detailed knowledge of Albertosaurus anatomy than is available for most other tyrannosaurids. ",0
8975,"The discovery of 26 individuals at one site provides evidence of pack behaviour and allows studies of ontogeny and population biology, which are impossible with lesser-known dinosaurs. ",0
8976,Albertosaurus was named by Henry Fairfield Osborn in a one-page note at the end of his 1905 description of Tyrannosaurus rex. :265 ,1
8977,"Alberta, the Canadian province established the same year, in which the first remains were found. ",0
8978,"The generic name also incorporates the Greek term ÏÎ±ÏÏÎ¿Ï/sauros (""lizard""), the most common suffix in dinosaur names. ",0
8979,"The type species is Albertosaurus sarcophagus; the specific name is derived from Ancient Greek ÏÎ±ÏÎoÎ¿ÏÎ±ÌÎ3Î¿Ï (sarkophagos) meaning ""flesh-eating"" and having the same etymology as the funeral container with which it shares its name: a combination of the Greek words ÏÎ±ÏÎ3⁄4/sarx (""flesh"") and ÏÎ±Î3ÎμÎ1Î1⁄2/phagein (""to eat"").  More than 30 specimens of all ages are known to science.   ",1
8980,"The type specimen is a partial skull, collected in the summer of 1884 from an outcrop of the Horseshoe Canyon Formation alongside the Red Deer River, in Alberta. ",0
8981,"This specimen, found on June 9, 1884, was recovered by an expedition of the Geological Survey of Canada, led by the famous geologist Joseph Burr Tyrrell. ",0
8982,Due to a lack of specialised equipment the almost complete skull could only be partially secured. ,0
8983,"In 1889, Tyrrell's colleague Thomas Chesmer Weston found an incomplete smaller skull associated with some skeletal material at a location nearby.  ",1
8984,"The two skulls were assigned to the preexisting species Laelaps incrassatus by Edward Drinker Cope in 1892,  although the name Laelaps was preoccupied by a genus of mite and had been changed to Dryptosaurus in 1877 by Othniel Charles Marsh. ",1
8985,Cope refused to recognize the new name created by his archrival Marsh. ,0
8986,"However, Lawrence Lambe used the name Dryptosaurus incrassatus instead of Laelaps incrassatus when he described the remains in detail in 1903 and 1904,   a combination first coined by Oliver Perry Hay in 1902.  ",1
8987,"Shortly later, Osborn pointed out that D. incrassatus was based on generic tyrannosaurid teeth, so the two Horseshoe Canyon skulls could not be confidently referred to that species. ",0
8988,"The Horseshoe Canyon skulls also differed markedly from the remains of D. aquilunguis, type species of Dryptosaurus, so Osborn created the new name Albertosaurus sarcophagus for them in 1905. ",0
8989,"He did not describe the remains in any great detail, citing Lambe's complete description the year before.  ",1
8990,Both specimens (the holotype CMN 5600 and the paratype CMN 5601) are stored in the Canadian Museum of Nature in Ottawa. ,0
8991,"By the early twenty-first century, some concerns had arisen that, due to the damaged state of the holotype, Albertosaurus might be a nomen dubium, a ""dubious name"" that could only be used for the type specimen itself because other fossils could not reliably be assigned to it. ",0
8992,"However, in 2010, Thomas Carr established that the holotype, the paratype and comparable later finds all shared a single common unique trait or autapomorphy: the possession of an enlarged pneumatic opening in the back rim of the side of the palatine bone, proving that Albertosaurus was a valid taxon.  ",1
8993,"On 11 August 1910, American paleontologist Barnum Brown discovered the remains of a large group of Albertosaurus at another quarry alongside the Red Deer River. ",0
8994,"Because of the large number of bones and the limited time available, Brown's party did not collect every specimen, but made sure to collect remains from all of the individuals that they could identify in the bonebed. ",0
8995,"Among the bones deposited in the American Museum of Natural History collections in New York City are seven sets of right metatarsals, along with two isolated toe bones that did not match any of the metatarsals in size. ",0
8996,This indicated the presence of at least nine individuals in the quarry. ,0
8997,"Palaeontologist Philip J. Currie of the Royal Tyrrell Museum of Palaeontology rediscovered the bonebed in 1997 and resumed fieldwork at the site, which is now located inside Dry Island Buffalo Jump Provincial Park.  ",1
8998,"Further excavation from 1997 to 2005 turned up the remains of 13 more individuals of various ages, including a diminutive two-year-old and a very old individual estimated at over 10 metres (33 feet) in length. ",0
8999,"None of these individuals are known from complete skeletons, and most are represented by remains in both museums.   ",1
9000,"Excavations continued until 2008, when the minimum number of individuals present had been established at 12, on the basis of preserved elements that occur only once in a skeleton, and at 26 if mirrored elements were counted when differing in size due to ontogeny. ",0
9001,"A total of 1,128 Albertosaurus bones had been secured, the largest concentration of large theropod fossils known from the Cretaceous.  ",1
9002,"In 1911, Barnum Brown, during the second year of American Museum of Natural History operations in Alberta, uncovered a fragmentary partial Albertosaurus skull at the Red Deer River near Tolman Bridge, specimen AMNH 5222.[14 ",0
9003,"William Parks described a new species in 1928, Albertosaurus arctunguis, based on a partial skeleton lacking the skull excavated by Gus Lindblad and Ralph Hornell near the Red Deer River in 1923,  but this species has been considered identical to A. sarcophagus since 1970.  Parks' specimen (ROM 807) is housed in the Royal Ontario Museum in Toronto. ",1
9004,"Between 1926 and 1972, no Albertosaurus fossils were found at all; but, since the seventies, there has been a steady increase in the known material. ",0
9005,"Apart from the Dry Island bonebed, six more skulls and skeletons have since been discovered in Alberta and are housed in various Canadian museums: specimens RTMP 81.010.001, found in 1978 by amateur paleontologist Maurice Stefanuk; ",0
9006,"RTMP 85.098.001, found by Stefanuk on 16 June 1985; RTMP 86.64.001 (December 1985); RTMP 86.205.001 (1986); RTMP 97.058.0001 (1996); and CMN 11315. ",0
9007,"However, due to vandalism and accidents, no undamaged and complete skulls could be secured among these finds.  ",1
9008,"Fossils have also been reported from the American states of Montana, New Mexico, Wyoming, and Missouri, but these probably do not represent A. sarcophagus and may not even belong to the genus Albertosaurus.   ",1
9009,"Two specimens from (""cf Albertosaurus "".sp"") have been found in Mexico (Packard Formation and Corral de Enmedio Formation).  ",1
9010,"In 1913, paleontologist Charles H. Sternberg recovered another tyrannosaurid skeleton from the slightly older Dinosaur Park Formation in Alberta. ",0
9011,Lawrence Lambe named this dinosaur Gorgosaurus libratus in 1914.  Other specimens were later found in Alberta and the US state of Montana. ,1
9012,"Finding, largely due to a lack of good Albertosaurus skull material, no significant differences to separate the two taxa, Dale Russell declared the name Gorgosaurus a junior synonym of Albertosaurus, which had been named first, and G. libratus was renamed Albertosaurus libratus in 1970. ",0
9013,This addition extended the temporal range of the genus Albertosaurus backwards by several million years and its geographic range southwards by hundreds of kilometres.  ,1
9014,"In 2003, Philip J. Currie, benefiting from much more extensive finds and a general increase in anatomical knowledge of theropods, compared several tyrannosaurid skulls and came to the conclusion that the two species are more distinct than previously thought. ",0
9015,"The decision to use one or two genera is rather arbitrary, as the two species are sister taxa, more closely related to each other than to any other species. ",0
9016,"Recognizing this, Currie nevertheless recommended that Albertosaurus and Gorgosaurus be retained as separate genera, as he concluded that they were no more similar than Daspletosaurus and Tyrannosaurus, which are almost always separated. ",0
9017,"In addition, several albertosaurine specimens have been recovered from Alaska and New Mexico, and Currie suggested that the Albertosaurus-Gorgosaurus situation may be clarified once these are described fully.  ",1
9018,"Apart from A. sarcophagus, A. arctunguis and A. libratus, several other species of Albertosaurus have been named. ",0
9019,"All of these are today seen as younger synonyms of other species or as nomina dubia, and are not assigned to Albertosaurus. ",0
9020,"In 1930, Anatoly Nikolaevich Riabinin named Albertosaurus pericolosus based on a tooth from China, that probably belonged to Tarbosaurus.  ",1
9021,"In 1932, Friedrich von Huene renamed Dryptosaurus incrassatus, not considered a nomen dubium by him, to Albertosaurus incrassatus.  ",1
9022,"Because he had identified Gorgosaurus with Albertosaurus, in 1970, Russell also renamed Gorgosaurus sternbergi (Matthew & Brown 1922) into Albertosaurus sternbergi and Gorgosaurus lancensis (Gilmore 1946) into Albertosaurus lancensis.  ",1
9023,"The former species is today seen as a juvenile form of Gorgosaurus libratus, the latter as either identical to Tyrannosaurus or representing a separate genus Nanotyrannus. ",0
